psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
25.002565472581576,31.40524609810352,0.880363567270097,0.9697463452977965,54,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
21.626949650901338,29.869922857171673,0.8126108407261382,0.9509832847385983,55,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.001958103338954,29.851014182739213,0.903660455575288,0.9605746465257076,56,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
31.02747073977148,28.922041508163918,0.9773820709501835,0.9740746110392277,57,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
29.637709156004295,31.600744922165518,0.9546362131130658,0.9733356717582874,58,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.768185857019958,24.828466608243772,0.750906436386114,0.8862822655972792,59,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.06558359095581,24.63262093823928,0.7456463964831032,0.890545727314792,60,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.8227360953367,30.797643773969867,0.8883881846391506,0.9660127189587353,61,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.857810500979923,28.960163896555812,0.909922955869883,0.9519987504501638,62,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.068193031207873,28.070935351447986,0.9036690550318992,0.9431126850619118,63,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
21.397959812381654,27.266124313495,0.8171060548142055,0.9116652968398449,64,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
28.274139151846477,34.50328155806298,0.8946935076310428,0.9736738081172719,65,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.477608922452987,30.99890679560268,0.8610459962054128,0.9651416920427011,66,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.18793559477065,26.598329044718394,0.7678937460110143,0.9243204638894054,67,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
28.803094955287733,32.41190954258045,0.918985816332917,0.9757621210242826,68,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
23.444556321575032,30.060254441584192,0.8735346718840908,0.9462541940894006,69,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
22.253206129635323,26.88181686759252,0.925829379753738,0.9674197940136467,70,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
27.959430678688587,29.659144916484543,0.9559143039262396,0.9647462050642269,71,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.963892425569775,23.614047027631145,0.7722945542559541,0.9202371683267785,72,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.87422150238155,28.343174854473162,0.6747285507541845,0.9342852314893638,73,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.619002224420413,25.727796479279807,0.6810124013721275,0.9169221122690736,74,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
29.323025639333697,32.79427544201336,0.938293266414464,0.9791759168767458,75,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.483342868898323,26.4996054239524,0.6154063023730942,0.8812580614839282,76,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.896695751905984,30.88253011979812,0.8948431374460405,0.9611300082987779,77,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.153737126958177,28.845436903574143,0.9277230765116857,0.9664375887067788,78,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
22.54840587719503,35.24519915428392,0.8073877504233192,0.9761961396170781,79,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.89594652249464,34.64807295582906,0.6923354603103459,0.9386402387463498,80,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.94590928271472,28.50396727869638,0.6509596002853977,0.9364677645023262,81,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.94461083703284,29.267695111690788,0.8824768631221748,0.9567108900231568,82,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
20.462777029741453,29.12226574079977,0.7701326784519825,0.9358071230504565,83,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.485163894061273,26.201331688107956,0.5338110824779219,0.8743049242684832,84,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.780982966791285,27.513860419297163,0.6423019024760855,0.9237539378686271,85,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
