psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
21.314098612639214,28.7698220250185,0.8680497341393739,0.9506800349079588,47,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.409148092404624,31.063429923212595,0.5979041706920142,0.9447876907837833,48,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.773124225525592,25.265381792329077,0.6801693244236854,0.9027555000361719,49,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.871603354761664,26.32664622793559,0.6504045663589336,0.9127355764855762,50,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
21.16838485148071,27.813183285771128,0.8400922574245876,0.9517563060429053,51,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.65639655210446,24.934365878250688,0.7403966895724053,0.8996166450635087,52,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.512202048246387,29.013974889213365,0.7896801390933695,0.935828398040889,53,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
30.419598675134928,30.536947089151756,0.9517627944543747,0.9704360780511636,54,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.282114947913072,31.070404283365303,0.886183502997,0.9669897551752628,55,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.453301784157482,28.99186055780519,0.7893719230850654,0.9363629497813433,56,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.292750193591942,30.862886981638205,0.7308207621428974,0.9601342058075603,57,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.331185314348083,32.544959988030094,0.8805475170079693,0.9609869568900765,58,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.18545675039706,36.419802848495976,0.8357186512188184,0.9781055563041724,59,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.776247217256717,24.18914306528486,0.7836377597729441,0.9205046881224694,60,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.64038963086172,30.233044506495858,0.8477869435860308,0.946723386529099,61,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
28.606972795506604,29.605731778800873,0.96988110314302,0.9758857138047466,62,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.41701344522883,24.271101224278667,0.7962658629581046,0.9003824529161889,63,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
29.312804800997693,31.751133900226705,0.9369942212860508,0.9821382229800454,64,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
22.025800537683246,32.29701625876481,0.815718465784844,0.9556967232986856,65,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.65635347363003,30.90207389118404,0.8589858550164481,0.9392425482484313,66,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
22.521266864840214,31.002063763241402,0.8656071944617736,0.956744079346809,67,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.494154952991963,30.996290044313408,0.8457414431911824,0.9588415801315854,68,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.343555509554495,26.693599867535795,0.6364626299117372,0.884190523800949,69,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
21.143986233831917,30.994040732530404,0.7670975653168176,0.946283548205822,70,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.742305642428555,25.55617058366531,0.6669036330846577,0.907153919494993,71,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
29.12996327685476,33.8657576704777,0.9284268535302624,0.9790274298858114,72,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.54117383016168,30.711389378674383,0.7652655747615796,0.9508267724458949,73,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.667240394891195,30.81245952619726,0.8792522205063286,0.9659585818376849,74,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.52017588560912,32.892878861022965,0.8025427043000328,0.9622815006537663,75,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.851059332178664,25.602858141238983,0.7890469559614338,0.9066715773163804,76,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.220845857402903,24.69581362192589,0.7430127545527715,0.8828511324015107,77,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
29.38856875606881,30.2462704063487,0.9322778006364913,0.9775740712137079,78,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.435334153446103,30.204713539838558,0.6881595438581048,0.9294690623877727,79,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
25.46734905778439,29.213424542835213,0.915904532701492,0.9628092591315184,80,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.5956259276856,26.47746063144382,0.7241186356783742,0.9232119666675134,81,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
25.096672177826065,33.842251056217215,0.9128108788194677,0.9691083144352288,82,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
31.77113737096272,35.91450481320161,0.9523630493110075,0.9837730333234282,83,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.808028452372287,27.277575940190985,0.7381563327834312,0.9098447416941973,84,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.6144904005805,30.473284568401073,0.9276909059831526,0.9650666263771489,85,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.026837849067682,23.998166506852527,0.8525434950996099,0.9137942076541247,86,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.54168451317142,32.64122100631689,0.9045969711012831,0.9756271878358863,87,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
30.466336688701535,34.972670576437615,0.942266026008428,0.9773675638150349,88,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
29.124654165765126,28.006759700164743,0.9731054895368293,0.9777845242783455,89,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
21.335108279650747,31.15949679482518,0.7973481157048452,0.945176888312712,90,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.875859433885424,33.780281383828495,0.8217966925204309,0.9623438346352606,91,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.2482527554667,26.684648147876594,0.5809598306719469,0.8724735033611379,92,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.891420956670913,31.186580681019755,0.5498912754150399,0.9381976717551793,93,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.861148641571408,28.397477837628685,0.8427085836226859,0.938571412173558,94,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.863940208577553,27.86071260706205,0.8918294412472099,0.9391898126070309,95,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
26.89385565944911,31.13941980426638,0.8429256452326886,0.9583070168322227,96,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.916658521977205,24.445761992023026,0.8409545773533992,0.9248061796535314,97,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.21584024370553,32.86856981355606,0.891829607768973,0.9646633244791317,98,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.506950032964554,27.57488180645344,0.9004343867889527,0.9401986453776746,99,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
